資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-016-01	新猿楽記_尊経閣文庫_古抄本	671	380	賣	賣	賣買	賣買			1		〔墨〕去濁	去濁上濁	〔墨〕ハイ	ハイハイ					072-16	
30-016-01	新猿楽記_尊経閣文庫_古抄本	672	380	買	買	賣買	賣買			2		〔墨〕上濁	去濁上濁	〔墨〕ハイ	ハイハイ					072-16	
30-016-01	新猿楽記_尊経閣文庫_古抄本	673	381	物	物	唐物	唐物			2		〔墨〕入濁	＊入濁		タウ＊					072-16	
30-016-01	新猿楽記_尊経閣文庫_古抄本	674	382	衣	衣	衣比	衣比			1		〔墨〕平	平平	〔墨〕エ	エムヒ					072-16	清濁捨象？
30-016-01	新猿楽記_尊経閣文庫_古抄本	675	382	比	比	衣比	衣比			2		〔墨〕平	平平	〔墨〕ムヒ	エムヒ					072-16	清濁捨象？
30-016-01	新猿楽記_尊経閣文庫_古抄本	676	383	甘	甘	甘松	甘松			1		〔墨〕去	去平	〔墨〕カン／カム	カンセウ／カムソウ					072-16	
30-016-01	新猿楽記_尊経閣文庫_古抄本	677	383	松	松	甘松	甘松			2		〔墨〕平	去平	〔墨〕セウ／ソウ	カンセウ／カムソウ					072-16	
30-016-01	新猿楽記_尊経閣文庫_古抄本	678	384	青	青	青木	青木			1		〔墨〕去	去＊	〔墨〕―ウ	―ウモク					072-17	
30-016-01	新猿楽記_尊経閣文庫_古抄本	679	385	陶	陶	陶砂	陶砂			1		〔墨〕平濁	平濁＊	〔墨〕タウ	タウサ					072-18	
30-016-01	新猿楽記_尊経閣文庫_古抄本	680	386	巴	巴	巴豆	巴豆			1		〔墨〕去	去上濁	〔墨〕ハ	ハツ					072-19	
30-016-01	新猿楽記_尊経閣文庫_古抄本	681	386	豆	豆	巴豆	巴豆			2		〔墨〕上濁	去上濁	〔墨〕ツ	ハツ					072-19	
30-016-01	新猿楽記_尊経閣文庫_古抄本	682	387	雄	雄	雄黄	雄黄			1		〔墨〕上	上上	〔墨〕ヲ	ヲワウ					072-19	
30-016-01	新猿楽記_尊経閣文庫_古抄本	683	387	黄	黄	雄黄	雄黄			2		〔墨〕上	上上	〔墨〕ワウ	ヲワウ					072-19	
30-016-01	新猿楽記_尊経閣文庫_古抄本	684	388	勒	勒	可梨勒	可梨勒			3		〔墨〕入	＊＊入	〔墨〕ロク	カリロク					072-19	
