資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考	大正蔵所在巻	巻	元_出現位置
30-058-01	仮名書き法華経_妙一記念館	22636	10932	利	利	利養	利養			1				り	りやう					5-0773-1		T0262_.09.0036c04	5	0773-1
30-058-01	仮名書き法華経_妙一記念館	22637	10932	養	養	利養	利養			2				やう	りやう					5-0773-2		T0262_.09.0036c04	5	0773-2
30-058-01	仮名書き法華経_妙一記念館	22638	10933	外	外	外道	外道			1				くゑ	くゑたう					5-0773-2		T0262_.09.0036c04	5	0773-2
30-058-01	仮名書き法華経_妙一記念館	22639	10933	道	道	外道	外道			2				たう	くゑたう					5-0773-2		T0262_.09.0036c04	5	0773-2
30-058-01	仮名書き法華経_妙一記念館	22640	10934	論	論	論議	論議			1				ろん	ろんき					5-0773-2		T0262_.09.0036c04	5	0773-2
30-058-01	仮名書き法華経_妙一記念館	22641	10934	議	議	論議	論議			2				き	ろんき					5-0773-2		T0262_.09.0036c04	5	0773-2
30-058-01	仮名書き法華経_妙一記念館	22642	10935	經	經	經典	經典			1				きやう	きやうてん					5-0773-3		T0262_.09.0036c05	5	0773-3
30-058-01	仮名書き法華経_妙一記念館	22643	10935	典	典	經典	經典			2				てん	きやうてん					5-0773-3		T0262_.09.0036c05	5	0773-3
30-058-01	仮名書き法華経_妙一記念館	22644	10936	誑	誑	誑惑	誑惑す			1				わう	わうわく					5-0773-4		T0262_.09.0036c05	5	0773-4
30-058-01	仮名書き法華経_妙一記念館	22645	10936	惑	惑	誑惑	誑惑す			2				わく	わうわく					5-0773-4		T0262_.09.0036c05	5	0773-4
30-058-01	仮名書き法華経_妙一記念館	22646	10937	世	世	世間	世間			1				せ	せけん					5-0773-3		T0262_.09.0036c05	5	0773-3
30-058-01	仮名書き法華経_妙一記念館	22647	10937	間	間	世間	世間			2				けん	せけん					5-0773-3		T0262_.09.0036c05	5	0773-3
30-058-01	仮名書き法華経_妙一記念館	22648	10938	名	名	名聞	名聞			1				みやう	みやうもん					5-0773-4		T0262_.09.0036c06	5	0773-4
30-058-01	仮名書き法華経_妙一記念館	22649	10938	聞	聞	名聞	名聞			2				もん	みやうもん					5-0773-4		T0262_.09.0036c06	5	0773-4
30-058-01	仮名書き法華経_妙一記念館	22650	10939	分	分	分別	分別し			1				ふん	ふんへち					5-0773-5		T0262_.09.0036c06	5	0773-5
30-058-01	仮名書き法華経_妙一記念館	22651	10939	別	別	分別	分別し			2				へち	ふんへち					5-0773-5		T0262_.09.0036c06	5	0773-5
30-058-01	仮名書き法華経_妙一記念館	22652	10940	經	經	經	經			1				きやう	きやう					5-0773-5		T0262_.09.0036c06	5	0773-5
30-058-01	仮名書き法華経_妙一記念館	22653	10941	大	大	大衆	大衆			1				たい	たいしゆ					5-0773-5		T0262_.09.0036c07	5	0773-5
30-058-01	仮名書き法華経_妙一記念館	22654	10941	衆	衆	大衆	大衆			2				しゆ	たいしゆ					5-0773-5		T0262_.09.0036c07	5	0773-5
30-058-01	仮名書き法華経_妙一記念館	22655	10942	國	國	國王	國王			1				こく	こくわう					5-0773-6		T0262_.09.0036c08	5	0773-6
30-058-01	仮名書き法華経_妙一記念館	22656	10942	王	王	國王	國王			2				わう	こくわう					5-0773-6		T0262_.09.0036c08	5	0773-6
30-058-01	仮名書き法華経_妙一記念館	22657	10943	大	大	大臣	大臣			1				たい	たいしん					5-0774-1		T0262_.09.0036c08	5	0774-1
30-058-01	仮名書き法華経_妙一記念館	22658	10943	臣	臣	大臣	大臣			2				しん	たいしん					5-0774-1		T0262_.09.0036c08	5	0774-1
30-058-01	仮名書き法華経_妙一記念館	22659	10944	婆	婆	婆羅門	婆羅門			1				は	はらもん					5-0774-1		T0262_.09.0036c08	5	0774-1
30-058-01	仮名書き法華経_妙一記念館	22660	10944	羅	羅	婆羅門	婆羅門			2				ら	はらもん					5-0774-1		T0262_.09.0036c08	5	0774-1
30-058-01	仮名書き法華経_妙一記念館	22661	10944	門	門	婆羅門	婆羅門			3				もん	はらもん					5-0774-1		T0262_.09.0036c08	5	0774-1
30-058-01	仮名書き法華経_妙一記念館	22662	10945	居	居	居士	居士			1				こ	こし					5-0774-1		T0262_.09.0036c08	5	0774-1
30-058-01	仮名書き法華経_妙一記念館	22663	10945	士	士	居士	居士			2				し	こし					5-0774-1		T0262_.09.0036c08	5	0774-1
30-058-01	仮名書き法華経_妙一記念館	22664	10946	餘	餘	餘	餘			1				よ	よ					5-0774-1		T0262_.09.0036c09	5	0774-1
30-058-01	仮名書き法華経_妙一記念館	22665	10947	比	比	比丘衆	比丘衆			1				ひ	ひくしゆ					5-0774-1		T0262_.09.0036c09	5	0774-1
30-058-01	仮名書き法華経_妙一記念館	22666	10947	丘	丘	比丘衆	比丘衆			2				く	ひくしゆ					5-0774-1		T0262_.09.0036c09	5	0774-1
30-058-01	仮名書き法華経_妙一記念館	22667	10947	衆	衆	比丘衆	比丘衆			3				しゆ	ひくしゆ					5-0774-1		T0262_.09.0036c09	5	0774-1
30-058-01	仮名書き法華経_妙一記念館	22668	10948	誹	誹	誹謗	誹謗し			1				ひ	ひはう					5-0774-2		T0262_.09.0036c09	5	0774-2
30-058-01	仮名書き法華経_妙一記念館	22669	10948	謗	謗	誹謗	誹謗し			2				はう	ひはう					5-0774-2		T0262_.09.0036c09	5	0774-2
30-058-01	仮名書き法華経_妙一記念館	22670	10949	惡	惡	惡	惡			1				あく	あく					5-0774-2		T0262_.09.0036c09	5	0774-2
30-058-01	仮名書き法華経_妙一記念館	22671	10950	邪	邪	邪見	邪見			1				しや	しやけん					5-0774-2		T0262_.09.0036c10	5	0774-2
30-058-01	仮名書き法華経_妙一記念館	22672	10950	見	見	邪見	邪見			2				けん	しやけん					5-0774-2		T0262_.09.0036c10	5	0774-2
30-058-01	仮名書き法華経_妙一記念館	22673	10951	外	外	外道	外道			1				くゑ	くゑたう					5-0774-3		T0262_.09.0036c10	5	0774-3
30-058-01	仮名書き法華経_妙一記念館	22674	10951	道	道	外道	外道			2				たう	くゑたう					5-0774-3		T0262_.09.0036c10	5	0774-3
30-058-01	仮名書き法華経_妙一記念館	22675	10952	論	論	論義	論義			1				ろん	ろんき					5-0774-3		T0262_.09.0036c10	5	0774-3
30-058-01	仮名書き法華経_妙一記念館	22676	10952	義	義	論義	論義			2				き	ろんき					5-0774-3		T0262_.09.0036c10	5	0774-3
30-058-01	仮名書き法華経_妙一記念館	22677	10953	惡	惡	惡	惡			1				あく	あく					5-0774-5		T0262_.09.0036c11	5	0774-5
30-058-01	仮名書き法華経_妙一記念館	22678	10954	輕	輕	輕慢	輕慢			1				きやう	きやうまん					5-0775-1		T0262_.09.0036c13	5	0775-1
30-058-01	仮名書き法華経_妙一記念館	22679	10954	慢	慢	輕慢	輕慢			2				まん	きやうまん					5-0775-1		T0262_.09.0036c13	5	0775-1
30-058-01	仮名書き法華経_妙一記念館	22680	10955	言	言	言	言			1				こん	こん					5-0775-1		T0262_.09.0036c13	5	0775-1
30-058-01	仮名書き法華経_妙一記念館	22681	10956	濁	濁	濁劫	濁劫			1				ちよく	ちよくこう					5-0775-2		T0262_.09.0036c14	5	0775-2
30-058-01	仮名書き法華経_妙一記念館	22682	10956	劫	劫	濁劫	濁劫			2				こう	ちよくこう					5-0775-2		T0262_.09.0036c14	5	0775-2
30-058-01	仮名書き法華経_妙一記念館	22683	10957	惡	惡	惡世	惡世			1				あく	あくせ					5-0775-2		T0262_.09.0036c14	5	0775-2
30-058-01	仮名書き法華経_妙一記念館	22684	10957	世	世	惡世	惡世			2				せ	あくせ					5-0775-2		T0262_.09.0036c14	5	0775-2
30-058-01	仮名書き法華経_妙一記念館	22685	10958	恐	恐	恐怖	恐怖			1				く	くふ					5-0775-3		T0262_.09.0036c14	5	0775-3
30-058-01	仮名書き法華経_妙一記念館	22686	10958	怖	怖	恐怖	恐怖			2				ふ	くふ					5-0775-3		T0262_.09.0036c14	5	0775-3
30-058-01	仮名書き法華経_妙一記念館	22687	10959	惡	惡	惡鬼	惡鬼			1				あく	あくくゐ					5-0775-3		T0262_.09.0036c15	5	0775-3
30-058-01	仮名書き法華経_妙一記念館	22688	10959	鬼	鬼	惡鬼	惡鬼			2				くゐ	あくくゐ					5-0775-3		T0262_.09.0036c15	5	0775-3
30-058-01	仮名書き法華経_妙一記念館	22689	10960	罵	罵	罵詈	罵詈し			1				め	めり					5-0775-4		T0262_.09.0036c15	5	0775-4
30-058-01	仮名書き法華経_妙一記念館	22690	10960	詈	詈	罵詈	罵詈し			2				り	めり					5-0775-4		T0262_.09.0036c15	5	0775-4
30-058-01	仮名書き法華経_妙一記念館	22691	10961	毀	毀	毀辱	毀辱せ			1				き	きにく					5-0775-4		T0262_.09.0036c15	5	0775-4
30-058-01	仮名書き法華経_妙一記念館	22692	10961	辱	辱	毀辱	毀辱せ			2				にく	きにく					5-0775-4		T0262_.09.0036c15	5	0775-4
30-058-01	仮名書き法華経_妙一記念館	22693	10962	敬	敬	敬信	敬信し			1				きやう	きやうしん					5-0775-4		T0262_.09.0036c16	5	0775-4
30-058-01	仮名書き法華経_妙一記念館	22694	10962	信	信	敬信	敬信し			2				しん	きやうしん					5-0775-4		T0262_.09.0036c16	5	0775-4
30-058-01	仮名書き法華経_妙一記念館	22695	10963	忍	忍	忍辱	忍辱			1				にん	にんにく					5-0775-5		T0262_.09.0036c16	5	0775-5
30-058-01	仮名書き法華経_妙一記念館	22696	10963	辱	辱	忍辱	忍辱			2				にく	にんにく					5-0775-5		T0262_.09.0036c16	5	0775-5
30-058-01	仮名書き法華経_妙一記念館	22697	10964	經	經	經	經			1				きやう	きやう					5-0775-5		T0262_.09.0036c17	5	0775-5
30-058-01	仮名書き法華経_妙一記念館	22698	10965	難	難	難事	難事			1				なん	なんし					5-0775-6		T0262_.09.0036c17	5	0775-6
30-058-01	仮名書き法華経_妙一記念館	22699	10965	事	事	難事	難事			2				し	なんし					5-0775-6		T0262_.09.0036c17	5	0775-6
30-058-01	仮名書き法華経_妙一記念館	22700	10966	愛	愛	愛	愛せ			1				あい	あい					5-0776-1		T0262_.09.0036c18	5	0776-1
30-058-01	仮名書き法華経_妙一記念館	22701	10967	身	身	身命	身命			1				しん	しんみやう					5-0776-1		T0262_.09.0036c18	5	0776-1
30-058-01	仮名書き法華経_妙一記念館	22702	10967	命	命	身命	身命			2				みやう	しんみやう					5-0776-1		T0262_.09.0036c18	5	0776-1
30-058-01	仮名書き法華経_妙一記念館	22703	10968	無	無	無上道	無上道			1				む	むしやうたう					5-0776-1		T0262_.09.0036c18	5	0776-1
30-058-01	仮名書き法華経_妙一記念館	22704	10968	上	上	無上道	無上道			2				しやう	むしやうたう					5-0776-1		T0262_.09.0036c18	5	0776-1
30-058-01	仮名書き法華経_妙一記念館	22705	10968	道	道	無上道	無上道			3				たう	むしやうたう					5-0776-1		T0262_.09.0036c18	5	0776-1
30-058-01	仮名書き法華経_妙一記念館	22706	10969	來	來	來世	來世			1				らい	らいせ					5-0776-2		T0262_.09.0036c19	5	0776-2
30-058-01	仮名書き法華経_妙一記念館	22707	10969	世	世	來世	來世			2				せ	らいせ					5-0776-2		T0262_.09.0036c19	5	0776-2
30-058-01	仮名書き法華経_妙一記念館	22708	10970	護	護	護持	護持せ			1				こ	こち					5-0776-2		T0262_.09.0036c19	5	0776-2
30-058-01	仮名書き法華経_妙一記念館	22709	10970	持	持	護持	護持せ			2				ち	こち					5-0776-2		T0262_.09.0036c19	5	0776-2
30-058-01	仮名書き法華経_妙一記念館	22710	10971	所	所	所屬	所属			1				しよ	しよそく					5-0776-2		T0262_.09.0036c19	5	0776-2
