資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-019-01	一念多念文意_東本願寺	1488	583	十	十	盡十方无_光佛	盡十方无_光佛			2	2			シフ	シンシフハウムケ＊＊					81.3	
30-019-01	一念多念文意_東本願寺	1489	583	方	方	盡十方无_光佛	盡十方无_光佛			3	2			ハウ	シンシフハウムケ＊＊					81.3	
30-019-01	一念多念文意_東本願寺	1490	583	无	无	盡十方无_光佛	盡十方无_光佛			4	1			ム	シンシフハウムケ＊＊					81.3	
30-019-01	一念多念文意_東本願寺	1491	583	_	_	盡十方无_光佛	盡十方无_光佛			5	1			ケ	シンシフハウムケ＊＊					81.3	
30-019-01	一念多念文意_東本願寺	1492	584	方	方	方便法身	方便法身			1	2			ハウ	ハウヘンホフシン					82.1	
30-019-01	一念多念文意_東本願寺	1493	584	便	便	方便法身	方便法身			2	2			ヘン	ハウヘンホフシン					82.1	
30-019-01	一念多念文意_東本願寺	1494	584	法	法	方便法身	方便法身			3	2			ホフ	ハウヘンホフシン					82.1	
30-019-01	一念多念文意_東本願寺	1495	584	身	身	方便法身	方便法身			4	2			シン	ハウヘンホフシン					82.1	
30-019-01	一念多念文意_東本願寺	1496	585	光	光	光明	光明			1	2			クワウ	クワウミヤウ					82.5	
30-019-01	一念多念文意_東本願寺	1497	585	明	明	光明	光明			2	2			ミヤウ	クワウミヤウ					82.5	
30-019-01	一念多念文意_東本願寺	1498	586a	智	智	智慧	智慧			1	1			チ	チヱ					83.1	
30-019-01	一念多念文意_東本願寺	1499	586a	慧	慧	智慧	智慧			2	1			ヱ	チヱ					83.1	
30-019-01	一念多念文意_東本願寺	1500	586b	智	智	智慧	智慧			1	1			チ	チヱ					83.2	
