資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	128	84	溝	溝	池溝	池溝			2				コウ	チコウ					東110	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	129	85	救	救	救急	救急			1				ク	クキウ					東110	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	130	85	急	急	救急	救急			2				キウ	クキウ					東110	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	131	86	稼	稼	稼穡	稼穡			1				カ	カシヨク					東112	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	132	86	穡	穡	稼穡	稼穡			2				シヨク	カシヨク					東112	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	133	87	疇	疇	田疇	田疇			2				チウ	＊チウ					東112	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	134	88	實	実	實	実			1				シツ	シツ					東116	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	135	89	桑	桑	農桑	農桑			2				サウ	＊サウ					東117	「桑」字右傍書入
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	136	90	飾	飾	矯飾	矯飾			2				シヨク	＊シヨク					東119	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	137	91	調	調	調絹	調絹			1				テウ	テウケム					東120	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	138	91	絹	絹	調絹	調絹			2				ケム	テウケム					東120	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	139	92	進	進	進國	進国			1				シム	シム＊					東122	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	140	93	法	法	旬法	旬法			2				ホウ	＊ホウ					東123	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	141	94	經	経	經機	経機			1				ケイ	ケイキ					東124	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	142	94	機	機	經機	経機			2				キ	ケイキ					東124	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	143	95	宣	宣	官宣	官宣			2				セム	＊セム					東126	「宣」字右傍書入
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	144	96	呵	呵	呵責	呵責			1				カ	カセキ					東126	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	145	96	責	責	呵責	呵責			2				セキ	カセキ					東126	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	146	97	賄	賄	賄賂	賄賂			1				ワイ	ワイロ					東130	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	147	97	賂	賂	賄賂	賄賂			2				ロ	ワイロ					東130	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	148	98	容	容	阿容	阿容			2				ヨウ	＊ヨウ					東130	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	149	99	弊	弊	凋弊	凋弊			2				ヘイ	＊ヘイ					東130	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	150	99	廢	廃	凋廢	凋廃			2				ハイ	＊ハイ					東130	「廃」字右傍書入、本文「凋弊」
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	151	100	殘	残	殘害	残害			1				サン	サンカイ					東131	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	152	100	害	害	殘害	残害			2				カイ	サンカイ					東131	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	153	101	田	田	田直	田直			1				テム	テムチキ					東133	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	154	101	直	直	田直	田直			2				チキ	テムチキ					東133	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	155	102	所	所	所部	所部			1				シヨ	シヨフ					東133	
