資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	alphabret_出現形	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	所在	備考
30-026-04	正徳版四座講式	4956	2418	供	供	供	供			1		平	平					2		002_022_b_05	
30-026-04	正徳版四座講式	4957	2419	十	十	十六	十六			1		フ入濁	フ入濁入							002_022_b_05	ワル注記
30-026-04	正徳版四座講式	4958	2419	六	六	十六	十六			2		入	フ入濁入					2		002_022_b_05	
30-026-04	正徳版四座講式	4959	2420	羅	羅	羅漢	羅漢			1		上	上平					1		002_022_b_05	
30-026-04	正徳版四座講式	4960	2420	漢	漢	羅漢	羅漢			2		平	上平					3		002_022_b_05	
30-026-04	正徳版四座講式	4961	2421	貴	貴	貴賤	貴賤			1		平	平平					2		002_023_a_01	
30-026-04	正徳版四座講式	4962	2421	賤	賤	貴賤	貴賤			2		平	平平					2		002_023_a_01	
30-026-04	正徳版四座講式	4963	2422	渇	渇	渇仰	渇仰			1		入	入平濁					3		002_023_a_01	
30-026-04	正徳版四座講式	4964	2422	仰	仰	渇仰	渇仰			2		平濁	入平濁					2		002_023_a_01	
30-026-04	正徳版四座講式	4965	2423	覺	覚	覺樹	覚樹			1		入	入平濁					2		002_023_a_01	
30-026-04	正徳版四座講式	4966	2423	樹	樹	覺樹	覚樹			2		平濁	入平濁					2		002_023_a_02	
30-026-04	正徳版四座講式	4967	2424	枯	枯	枯衰	枯衰			1		上	上平					1		002_023_a_02	
30-026-04	正徳版四座講式	4968	2424	衰	衰	枯衰	枯衰			2		平	上平					3		002_023_a_02	
30-026-04	正徳版四座講式	4969	2425	上	上	上下	上下			1		平濁	平濁平濁					2		002_023_a_02	
30-026-04	正徳版四座講式	4970	2425	下	下	上下	上下			2		平濁	平濁平濁					2		002_023_a_02	
30-026-04	正徳版四座講式	4971	2426	戀	恋	戀慕	恋慕			1		去	去平濁					5		002_023_a_02	
30-026-04	正徳版四座講式	4972	2426	慕	慕	戀慕	恋慕			2		平濁	去平濁					3		002_023_a_02	
30-026-04	正徳版四座講式	4973	2427	遺	遺	遺身	遺身			1		去	去上					31		002_023_a_03	
30-026-04	正徳版四座講式	4974	2427	身	身	遺身	遺身			2		上	去上					1		002_023_a_03	
30-026-04	正徳版四座講式	4975	2428	舎	舎	舎利	舎利			1		平	平平					3		002_023_a_03	
30-026-04	正徳版四座講式	4976	2428	利	利	舎利	舎利			2		平	平平					2		002_023_a_03	
30-026-04	正徳版四座講式	4977	2429	徳	徳	徳	徳			1		入軽	入軽					11		002_023_a_03	
30-026-04	正徳版四座講式	4978	2430	老	老	老少	老少			1		平	平平					2		002_023_a_03	
30-026-04	正徳版四座講式	4979	2430	少	少	老少	老少			2		平	平平					2		002_023_a_03	
30-026-04	正徳版四座講式	4980	2431	亡	亡	亡據	亡拠			1		平	平上					2		002_023_a_03	
30-026-04	正徳版四座講式	4981	2431	據	拠	亡據	亡拠			2		上	平上					1		002_023_a_03	
30-026-04	正徳版四座講式	4982	2432	中	中	中間	中間			1		去	去上濁					31		002_023_a_04	
30-026-04	正徳版四座講式	4983	2432	間	間	中間	中間			2		上濁	去上濁					1		002_023_a_04	
30-026-04	正徳版四座講式	4984	2433	一	一	一夜	一夜			1		入	入平					3		002_023_a_04	
30-026-04	正徳版四座講式	4985	2433	夜	夜	一夜	一夜			2		平	入平					2		002_023_a_04	
30-026-04	正徳版四座講式	4986	2434	稱	称	稱念	称念			1		去	去平					31		002_023_a_04	
30-026-04	正徳版四座講式	4987	2434	念	念	稱念	称念			2		平	去平					2		002_023_a_04	
30-026-04	正徳版四座講式	4988	2435	大	大	大悲	大悲			1		平濁	平濁上					2		002_023_a_04	
30-026-04	正徳版四座講式	4989	2435	悲	悲	大悲	大悲			2		上	平濁上					1		002_023_a_05	
30-026-04	正徳版四座講式	4990	2436	寶	宝	寶號	宝号			1		平	平平濁					3		002_023_a_05	
30-026-04	正徳版四座講式	4991	2436	號	号	寶號	宝号			2		平濁	平平濁					2		002_023_a_05	
30-026-04	正徳版四座講式	4992	2437	請	請	請求	請求			1		平	平平濁					3		002_023_a_05	
30-026-04	正徳版四座講式	4993	2437	求	求	請求	請求			2		平濁	平平濁					2		002_023_a_05	
30-026-04	正徳版四座講式	4994	2438	來	来	來世	来世			1		去	去平					5		002_023_a_05	
30-026-04	正徳版四座講式	4995	2438	世	世	來世	来世			2		平	去平					3		002_023_a_05	
30-026-04	正徳版四座講式	4996	2439	値	値	値遇	値遇			1		上	上上濁					1		002_023_a_05	
30-026-04	正徳版四座講式	4997	2439	遇	遇	値遇	値遇			2		上濁	上上濁					1		002_023_a_05	
30-026-04	正徳版四座講式	4998	2440	當	当	當座	当座			1		平	平平濁					2		002_023_a_05	
30-026-04	正徳版四座講式	4999	2440	座	座	當座	当座			2		平濁	平平濁					2		002_023_a_05	
30-026-04	正徳版四座講式	5000	2441	第	第	第四度	第四度			1		平濁	平濁平平濁					2		002_023_a_05	
30-026-04	正徳版四座講式	5001	2441	四	四	第四度	第四度			2		平	平濁平平濁					2		002_023_a_05	
30-026-04	正徳版四座講式	5002	2441	度	度	第四度	第四度			3		平濁	平濁平平濁					2		002_023_b_01	
30-026-04	正徳版四座講式	5003	2442	結	結	結願	結願			1		入	入平濁					2		002_023_b_01	
30-026-04	正徳版四座講式	5004	2442	願	願	結願	結願			2		平濁	入平濁					2		002_023_b_01	
30-026-04	正徳版四座講式	5005	2443	廻	廻	廻向	廻向			1		上	上平					1		002_023_b_01	
30-026-04	正徳版四座講式	5006	2443	向	向	廻向	廻向			2		平	上平					4		002_023_b_01	
30-026-04	正徳版四座講式	5007	2444	講	講	講肆	講肆			1		平	平平					4		002_023_b_01	
30-026-04	正徳版四座講式	5008	2444	肆	肆	講肆	講肆			2		平	平平					6		002_023_b_01	
30-026-04	正徳版四座講式	5009	2445	三	三	三段	三段			1		去	去平濁					5		002_023_b_01	
30-026-04	正徳版四座講式	5010	2445	段	段	三段	三段			2		平濁	去平濁					3		002_023_b_01	
30-026-04	正徳版四座講式	5011	2446	惣	惣	惣	惣ス			1		平	平					2		002_023_b_02	
30-026-04	正徳版四座講式	5012	2447	舎	舎	舎利	舎利			1		平	平平					2		002_023_b_02	
30-026-04	正徳版四座講式	5013	2447	利	利	舎利	舎利			2		平	平平					2		002_023_b_02	
30-026-04	正徳版四座講式	5014	2448	功	功	功徳	功徳			1		上	上入新濁					1		002_023_b_02	
30-026-04	正徳版四座講式	5015	2448	徳	徳	功徳	功徳			2		入新濁	上入新濁					3		002_023_b_02	
30-026-04	正徳版四座講式	5016	2449	別	別	別	別ス			1		入濁	入濁					2		002_023_b_02	
30-026-04	正徳版四座講式	5017	2450	當	当	當代	当代			1		平	平去濁					2		002_023_b_02	
30-026-04	正徳版四座講式	5018	2450	代	代	當代	当代			2		去濁	平去濁					5		002_023_b_02	
30-026-04	正徳版四座講式	5019	2451	靈	霊	靈徳	霊徳			1		平	平入軽					3		002_023_b_02	
30-026-04	正徳版四座講式	5020	2451	徳	徳	靈徳	霊徳			2		入軽	平入軽					11		002_023_b_02	
30-026-04	正徳版四座講式	5021	2452	結	結	結願	結願			1		入	入平濁					2		002_023_b_03	
30-026-04	正徳版四座講式	5022	2452	願	願	結願	結願			2		平濁	入平濁					2		002_023_b_03	
30-026-04	正徳版四座講式	5023	2453	廻	廻	廻向	廻向			1		上	上平					1		002_023_b_03	
30-026-04	正徳版四座講式	5024	2453	向	向	廻向	廻向			2		平	上平					46		002_023_b_03	
30-026-04	正徳版四座講式	5025	2454	第	第	第一	第一			1		平濁	平濁入					2		002_023_b_04	
30-026-04	正徳版四座講式	5026	2454	一	一	第一	第一			2		入	平濁入					2		002_023_b_04	
30-026-04	正徳版四座講式	5027	2455	惣	惣	惣	惣ス			1		平	平					3		002_023_b_04	
30-026-04	正徳版四座講式	5028	2456	舎	舎	舎利	舎利			1		平	平平					2		002_023_b_04	
30-026-04	正徳版四座講式	5029	2456	利	利	舎利	舎利			2		平	平平					2		002_023_b_04	
30-026-04	正徳版四座講式	5030	2457	功	功	功徳	功徳			1		上	上入新濁					1		002_023_b_04	
30-026-04	正徳版四座講式	5031	2457	徳	徳	功徳	功徳			2		入新濁	上入新濁					3		002_023_b_04	
30-026-04	正徳版四座講式	5032	2458	如	如	如來	如来			1		上	上上					1		002_023_b_04	
30-026-04	正徳版四座講式	5033	2458	來	来	如來	如来			2		上	上上					1		002_023_b_04	
30-026-04	正徳版四座講式	5034	2459	胎	胎	胎生	胎生			1		去	去上					31		002_023_b_04	
30-026-04	正徳版四座講式	5035	2459	生	生	胎生	胎生			2		上	去上					1		002_023_b_04	
30-026-04	正徳版四座講式	5036	2460	遺	遺	遺形	遺形			1		去	去上濁					5		002_023_b_05	
30-026-04	正徳版四座講式	5037	2460	形	形	遺形	遺形			2		上濁	去上濁					1		002_023_b_05	
30-026-04	正徳版四座講式	5038	2461	全	全	全身	全身			1		上濁	上濁上					1		002_023_b_05	
30-026-04	正徳版四座講式	5039	2461	身	身	全身	全身			2		上	上濁上					1		002_023_b_05	
30-026-04	正徳版四座講式	5040	2462	現	現	現	現ス			1		平濁	平濁					3		002_023_b_05	
30-026-04	正徳版四座講式	5041	2463	舎	舎	舎利	舎利			1		平	平平					2		002_023_b_05	
30-026-04	正徳版四座講式	5042	2463	利	利	舎利	舎利			2		平	平平					2		002_023_b_05	
30-026-04	正徳版四座講式	5043	2464	本	本	本意	本意			1		平	平平					2		002_023_b_05	
30-026-04	正徳版四座講式	5044	2464	意	意	本意	本意			2		平	平平					2		002_023_b_05	
30-026-04	正徳版四座講式	5045	2465	流	流	流傳	流伝			1		上	上上濁					1		002_023_b_05	
30-026-04	正徳版四座講式	5046	2465	傳	伝	流傳	流伝			2		上濁	上上濁					1		002_023_b_05	
30-026-04	正徳版四座講式	5047	2466	邊	辺	邊地	辺地			1		去	去平濁					5		002_024_a_01	
30-026-04	正徳版四座講式	5048	2466	地	地	邊地	辺地			2		平濁	去平濁					3		002_024_a_01	
30-026-04	正徳版四座講式	5049	2467	末	末	末代	末代			1		入	入去濁					2		002_024_a_01	
30-026-04	正徳版四座講式	5050	2467	代	代	末代	末代			2		去濁	入去濁					5		002_024_a_01	
30-026-04	正徳版四座講式	5051	2468	周	周	周旋	周旋			1		上	上平軽					1		002_024_a_01	
30-026-04	正徳版四座講式	5052	2468	旋	旋	周旋	周旋			2		平軽	上平軽					13		002_024_a_01	
30-026-04	正徳版四座講式	5053	2469	六	六	六趣	六趣			1		入	入平					3		002_024_a_01	
30-026-04	正徳版四座講式	5054	2469	趣	趣	六趣	六趣			2		平	入平					2		002_024_a_01	
30-026-04	正徳版四座講式	5055	2470	四	四	四生	四生			1		平	平去					2		002_024_a_01	
30-026-04	正徳版四座講式	5056	2470	生	生	四生	四生			2		去	平去					5		002_024_a_01	
30-026-04	正徳版四座講式	5057	2471	利	利	利益	利益			1		平	平入					2		002_024_a_02	
30-026-04	正徳版四座講式	5058	2471	益	益	利益	利益			2		入	平入					2		002_024_a_02	
30-026-04	正徳版四座講式	5059	2472	生	生	生身	生身			1		去	去上新濁					5		002_024_a_02	
30-026-04	正徳版四座講式	5060	2472	身	身	生身	生身			2		上新濁	去上新濁					1		002_024_a_02	
30-026-04	正徳版四座講式	5061	2473	二	二	二千年	二千年			1		平	平上上					2		002_024_a_02	
30-026-04	正徳版四座講式	5062	2473	千	千	二千年	二千年			2		上	平上上					1		002_024_a_02	
30-026-04	正徳版四座講式	5063	2473	年	年	二千年	二千年			3		上	平上上					1		002_024_a_02	
30-026-04	正徳版四座講式	5064	2474	滅	滅	滅後	滅後			1		入	入平濁					2		002_024_a_03	
30-026-04	正徳版四座講式	5065	2474	後	後	滅後	滅後			2		平濁	入平濁					3		002_024_a_03	
30-026-04	正徳版四座講式	5066	2475	遺	遺	遺跡	遺跡			1		去	去入軽					5		002_024_a_03	
30-026-04	正徳版四座講式	5067	2475	跡	跡	遺跡	遺跡			2		入軽	去入軽					11		002_024_a_03	
30-026-04	正徳版四座講式	5068	2476	數	数	數萬里	数万里			1		上	上平濁平					1		002_024_a_03	
30-026-04	正徳版四座講式	5069	2476	萬	万	數萬里	数万里			2		平濁	上平濁平					3		002_024_a_03	
30-026-04	正徳版四座講式	5070	2476	里	里	數萬里	数万里			3		平	上平濁平					3		002_024_a_04	
30-026-04	正徳版四座講式	5071	2477	邊	辺	邊地	辺地			1		去	去平濁					5		002_024_a_04	
30-026-04	正徳版四座講式	5072	2477	地	地	邊地	辺地			2		平濁	去平濁					3		002_024_a_04	
30-026-04	正徳版四座講式	5073	2478	衆	衆	衆生	衆生			1		平	平平新濁					2		002_024_a_04	
30-026-04	正徳版四座講式	5074	2478	生	生	衆生	衆生			2		平新濁	平平新濁					3		002_024_a_04	
30-026-04	正徳版四座講式	5075	2479	碎	砕	碎身	砕身			1		平	平去	サイ	サイ＊					002_024_a_04	
30-026-04	正徳版四座講式	5076	2479	身	身	碎身	砕身			2		去	平去		サイ＊					002_024_a_04	
30-026-04	正徳版四座講式	5077	2480	方	方	方便	方便			1		去	去平濁							002_024_a_05	
30-026-04	正徳版四座講式	5078	2480	便	便	方便	方便			2		平濁	去平濁							002_024_a_05	
30-026-04	正徳版四座講式	5079	2481	滅	滅	滅後	滅後			1		入	入平濁							002_024_a_05	
30-026-04	正徳版四座講式	5080	2481	後	後	滅後	滅後			2		平濁	入平濁							002_024_a_05	
30-026-04	正徳版四座講式	5081	2482	悲	悲	悲歎	悲歎			1		上	上平							002_024_a_05	
30-026-04	正徳版四座講式	5082	2482	歎	歎	悲歎	悲歎			2		平	上平							002_024_a_05	
30-026-04	正徳版四座講式	5083	2483	花	花	花嚴經	花厳経			1		上	上上濁上新濁							002_024_a_05	
30-026-04	正徳版四座講式	5084	2483	嚴	厳	花嚴經	花厳経			2		上濁	上上濁上新濁							002_024_a_05	
30-026-04	正徳版四座講式	5085	2483	經	経	花嚴經	花厳経			3		上新濁	上上濁上新濁							002_024_b_01	
30-026-04	正徳版四座講式	5086	2484	應	応	應	応			1		去	去					5		002_024_b_01	
30-026-04	正徳版四座講式	5087	2485	化	化	化	化ス			1		平	平					3		002_024_b_01	
30-026-04	正徳版四座講式	5088	2486	一	一	一切	一切			1		入	入平軽					2		002_024_b_01	
30-026-04	正徳版四座講式	5089	2486	切	切	一切	一切			2		平軽	入平軽					13		002_024_b_01	
30-026-04	正徳版四座講式	5090	2487	天	天	天人	天人			1		去	去上					5		002_024_b_01	
30-026-04	正徳版四座講式	5091	2487	人	人	天人	天人			2		上	去上					1		002_024_b_01	
30-026-04	正徳版四座講式	5092	2488	龍	龍	龍神	龍神			1		去	去上濁					31		002_024_b_01	ワル注記
30-026-04	正徳版四座講式	5093	2488	神	神	龍神	龍神			2		上濁	去上濁					1		002_024_b_01	
30-026-04	正徳版四座講式	5094	2489	夜	夜	夜叉	夜叉			1		平	平平					3		002_024_b_01	
30-026-04	正徳版四座講式	5095	2489	叉	叉	夜叉	夜叉			2		平	平平					2		002_024_b_01	
30-026-04	正徳版四座講式	5096	2490	乾	乾	乾闥婆	乾闥婆			1		去新濁	去新濁入濁平濁					5		002_024_b_02	
30-026-04	正徳版四座講式	5097	2490	闥	闥	乾闥婆	乾闥婆			2		入濁	去新濁入濁平濁					3		002_024_b_02	
30-026-04	正徳版四座講式	5098	2490	婆	婆	乾闥婆	乾闥婆			3		平濁	去新濁入濁平濁					2		002_024_b_02	
30-026-04	正徳版四座講式	5099	2491	阿	阿	阿修羅	阿修羅			1		上	上上上					1		002_024_b_02	
30-026-04	正徳版四座講式	5100	2491	修	修	阿修羅	阿修羅			2		上	上上上					1		002_024_b_02	
30-026-04	正徳版四座講式	5101	2491	羅	羅	阿修羅	阿修羅			3		上	上上上					1		002_024_b_02	
30-026-04	正徳版四座講式	5102	2492	迦	迦	迦樓羅	迦楼羅			1		上	上上上					1		002_024_b_02	
30-026-04	正徳版四座講式	5103	2492	樓	楼	迦樓羅	迦楼羅			2		上	上上上					1		002_024_b_02	
30-026-04	正徳版四座講式	5104	2492	羅	羅	迦樓羅	迦楼羅			3		上	上上上					1		002_024_b_02	
30-026-04	正徳版四座講式	5105	2493	緊	緊	緊那羅	緊那羅			1		平	平上上					3		002_024_b_02	
30-026-04	正徳版四座講式	5106	2493	那	那	緊那羅	緊那羅			2		上	平上上					1		002_024_b_02	
30-026-04	正徳版四座講式	5107	2493	羅	羅	緊那羅	緊那羅			3		上	平上上					1		002_024_b_02	
30-026-04	正徳版四座講式	5108	2494	摩	摩	摩_羅伽等	摩_羅伽等			1		上	上平濁平平濁平					1		002_024_b_02	
30-026-04	正徳版四座講式	5109	2494	_	_	摩_羅伽等	摩_羅伽等			2		平濁	上平濁平平濁平					3		002_024_b_03	
30-026-04	正徳版四座講式	5110	2494	羅	羅	摩_羅伽等	摩_羅伽等			3		平	上平濁平平濁平					2		002_024_b_03	
30-026-04	正徳版四座講式	5111	2494	伽	伽	摩_羅伽等	摩_羅伽等			4		平濁	上平濁平平濁平					2		002_024_b_03	
30-026-04	正徳版四座講式	5112	2494	等	等	摩_羅伽等	摩_羅伽等			5		平	上平濁平平濁平					2		002_024_b_03	
30-026-04	正徳版四座講式	5113	2495	碎	砕	碎末	砕末			1		平	平入					32		002_024_b_03	
30-026-04	正徳版四座講式	5114	2495	末	末	碎末	砕末			2		入	平入					2		002_024_b_03	
30-026-04	正徳版四座講式	5115	2496	全	全	全身	全身			1		上濁	上濁上					1		002_024_b_03	
30-026-04	正徳版四座講式	5116	2496	身	身	全身	全身			2		上	上濁上					1		002_024_b_03	
30-026-04	正徳版四座講式	5117	2497	示	示	示現	示現			1		平濁	平濁平濁					3		002_024_b_03	
30-026-04	正徳版四座講式	5118	2497	現	現	示現	示現			2		平濁	平濁平濁					2		002_024_b_03	
30-026-04	正徳版四座講式	5119	2498	舎	舎	舎利	舎利			1		平	平平					2		002_024_b_03	
30-026-04	正徳版四座講式	5120	2498	利	利	舎利	舎利			2		平	平平					2		002_024_b_03	
